1732191955	5000	424.497	0.000179233	123.625
1734276023	5000	1534.86	1.52599e-06	130.477
1736494547	5000	310.064	1.64213e-05	129.914
1738696264	5000	1732.75	7.80008e-05	124.972
1740813946	5000	209.108	4.10405e-05	125.158
1742931628	5000	229.458	4.83317e-05	121.476
1744982082	5000	657.111	9.14266e-05	125.851
1747116571	5000	855.474	1.16116e-05	123.039
1749200639	5000	347.646	0.000984964	127.479
1751385549	5000	172.616	1.74087e-05	131.662
1753620880	1167	558.481	0.0767022	27.4811
1754091476	5000	330.389	1.82548e-05	127.206
1756259579	5000	960.113	6.7105e-05	130.837
1758478103	5000	623.279	0.00388354	113.652
1760410908	5000	389.749	4.99939e-06	130.15
1762612625	5000	263.298	0.000736158	121.886
1764679886	5000	1772.16	4.05133e-05	130.974
1766915217	5000	1400.88	1.37974e-05	129.825
1769116934	5000	336.622	0.00638555	130.335
1771318651	5000	1193.87	0.000415143	130.442
1773537175	5000	171.986	1.29563e-05	131.23
1775772506	5000	1035.1	1.28693e-05	129.626
1777974223	291	766.166	0.229529	6.04227
1778091872	5000	369.465	0.0303472	125.744
1780226361	5000	379.706	4.51719e-05	135.852
1782528920	5000	582.908	9.61989e-06	131.266
1784764251	5000	140.502	1.7574e-05	141.291
1787150845	5000	469.595	1.02187e-05	117.427
1789150878	5000	1361.01	0.000489015	125.34
1791268560	2877	737.03	0.000377172	67.4687
1792428243	5000	713.061	9.32543e-05	113.306
1794361048	5000	218.29	8.09289e-05	124.556
1796461923	5000	1142.96	2.50419e-05	125.083
1798596412	5000	333.115	8.57755e-06	128.013
1800764515	5000	643.364	2.29252e-05	122.799
1802848583	5000	398.026	1.45052e-05	130.504
1805067107	5000	1104.2	0.000238395	124.641
1807167982	5000	511.642	1.24011e-05	124.818
1809285664	5000	1158.39	1.14534e-05	123.556
1811386539	5000	1407.91	4.07762e-05	107.477
1813201695	5000	641.277	0.000314696	156.666
1815857201	5000	465.381	1.32382e-05	142.625
1818294216	5000	243.341	1.90293e-05	128.997
1820479126	5000	674.036	3.73594e-05	171.409
1823386737	5000	1379.22	1.71157e-05	184.629
1826512839	5000	789.068	0.000693016	164.803
1829302801	5000	374.373	0.000213209	126.819
1831454097	5000	150.423	3.94083e-05	133.431
1833723042	5000	186.682	7.78809e-06	128.452
1835907952	5000	168.605	3.01412e-06	123.335
1837992020	5000	913.257	4.82323e-05	144.773
1840462649	5000	243.727	1.35354e-05	153.113
1843067734	3422	994.126	9.42846e-05	86.8382
1844529943	5000	1140.71	1.4963e-05	126.885
1846681239	5000	2323.27	1.73176e-05	130.965
1848899763	5000	175.872	7.61121e-05	127.23
1851067866	5000	367.396	0.00197023	165.387
1853857828	5000	278.553	0.000477112	132.654
1856109966	5000	333.662	3.0263e-05	125.855
1858244455	5000	258.702	5.35784e-06	119.946
1860278102	5000	308.769	1.15597e-05	131.321
1862513433	5000	1018.52	6.24537e-05	129.83
1864715150	5000	99.7204	7.55457e-06	123.95
